timestamp,machine_id,vibration,temperature,pressure,acoustic,flow_rate,RUL,failure
2024-08-24 16:00:00,M1,0.53,75.86,118.73,47.08,26.56,165,0
2024-08-24 17:00:00,M1,0.658,76.44,93.54,58.98,31.65,164,0
2024-08-24 18:00:00,M1,0.58,65.48,97.31,48.25,26.21,163,0
2024-08-24 19:00:00,M1,0.563,72.6,98.17,55.83,30.31,162,0
2024-08-24 20:00:00,M1,0.533,78.32,80.88,47.35,28.85,161,0
2024-08-24 21:00:00,M1,0.541,70.44,92.93,47.36,34.15,160,0
2024-08-24 22:00:00,M1,0.356,74.21,90.56,53.08,27.09,159,0
2024-08-24 23:00:00,M1,0.352,75.59,94.11,52.5,32.45,158,0
2024-08-25 00:00:00,M1,0.554,68.87,92.76,43.16,27.25,157,0
2024-08-25 01:00:00,M1,0.44,74.51,113.72,53.61,28.4,156,0
2024-08-25 02:00:00,M1,0.482,65.6,103.2,52.43,30.53,155,0
2024-08-25 03:00:00,M1,0.423,82.95,98.91,49.66,27.37,154,0
2024-08-25 04:00:00,M1,0.394,71.89,91.57,44.82,26.93,153,0
2024-08-25 05:00:00,M1,0.595,76.53,89.7,59.57,27.79,152,0
2024-08-25 06:00:00,M1,0.734,76.29,96.89,46.59,31.35,151,0
2024-08-25 07:00:00,M1,0.355,74.52,97.13,52.11,29.36,150,0
2024-08-25 08:00:00,M1,0.475,71.43,99.09,48.16,32.72,149,0
2024-08-25 09:00:00,M1,0.54,82.17,97.69,47.61,24.13,148,0
2024-08-25 10:00:00,M1,0.647,79.89,88.98,49.65,28.03,147,0
2024-08-25 11:00:00,M1,0.475,77.67,89.07,50.54,27.68,146,0
2024-08-25 12:00:00,M1,0.597,78.91,97.18,48.14,26.03,145,0
2024-08-25 13:00:00,M1,0.507,86.48,100.95,51.7,25.34,144,0
2024-08-25 14:00:00,M1,0.469,72.27,85.3,52.92,30.54,143,0
2024-08-25 15:00:00,M1,0.575,73.06,84.13,50.04,31.96,142,0
2024-08-25 16:00:00,M1,0.749,84.8,97.04,45.93,25.56,141,0
2024-08-25 17:00:00,M1,0.46,82.13,105.3,47.44,34.37,140,0
2024-08-25 18:00:00,M1,0.244,76.53,111.62,47.37,29.77,139,0
2024-08-25 19:00:00,M1,0.376,77.2,83.68,46.31,30.76,138,0
2024-08-25 20:00:00,M1,0.448,79.51,93.45,49.04,32.01,137,0
2024-08-25 21:00:00,M1,0.437,73.51,113.25,46.72,28.73,136,0
2024-08-25 22:00:00,M1,0.609,75.37,101.47,60.13,30.61,135,0
2024-08-25 23:00:00,M1,0.309,81.31,96.77,59.07,34.72,134,0
2024-08-26 00:00:00,M1,0.363,77.5,111.42,49.41,30.57,133,0
2024-08-26 01:00:00,M1,0.404,68.13,102.66,47.39,28.8,132,0
2024-08-26 02:00:00,M1,0.623,67.88,86.45,46.58,28.4,131,0
2024-08-26 03:00:00,M1,0.581,79.66,87.71,44.51,34.01,130,0
2024-08-26 04:00:00,M1,0.446,77.25,91.91,42.39,26.38,129,0
2024-08-26 05:00:00,M1,0.513,79.35,101.94,47.4,30.47,128,0
2024-08-26 06:00:00,M1,0.548,76.68,100.46,51.0,33.15,127,0
2024-08-26 07:00:00,M1,0.248,75.19,96.56,43.04,29.52,126,0
2024-08-26 08:00:00,M1,0.371,79.29,105.52,53.51,31.91,125,0
2024-08-26 09:00:00,M1,0.445,82.2,85.66,48.79,35.73,124,0
2024-08-26 10:00:00,M1,0.429,71.74,106.14,53.87,28.9,123,0
2024-08-26 11:00:00,M1,0.347,72.1,92.11,48.32,25.1,122,0
2024-08-26 12:00:00,M1,0.514,85.36,92.03,50.86,34.39,121,0
2024-08-26 13:00:00,M1,0.608,70.93,107.01,50.57,34.89,120,0
2024-08-26 14:00:00,M1,0.589,65.46,97.46,44.6,33.95,119,0
2024-08-26 15:00:00,M1,0.426,74.71,85.61,49.75,28.34,118,0
2024-08-26 16:00:00,M1,0.538,77.7,92.92,56.2,34.17,117,0
2024-08-26 17:00:00,M1,0.436,76.4,103.61,54.66,27.19,116,0
2024-08-26 18:00:00,M1,0.418,69.26,102.53,52.99,30.03,115,0
2024-08-26 19:00:00,M1,0.684,73.4,101.21,48.3,32.89,114,0
2024-08-26 20:00:00,M1,0.557,80.5,96.24,43.52,32.79,113,0
2024-08-26 21:00:00,M1,0.406,78.76,110.7,51.09,30.13,112,0
2024-08-26 22:00:00,M1,0.35,77.49,109.84,44.67,30.26,111,0
2024-08-26 23:00:00,M1,0.606,71.16,112.81,43.42,32.18,110,0
2024-08-27 00:00:00,M1,0.433,73.58,84.39,54.41,33.48,109,0
2024-08-27 01:00:00,M1,0.549,68.04,94.6,52.8,32.44,108,0
2024-08-27 02:00:00,M1,0.426,70.32,90.29,53.83,28.42,107,0
2024-08-27 03:00:00,M1,0.556,66.39,95.91,55.24,30.7,106,0
2024-08-27 04:00:00,M1,0.704,82.87,105.91,45.5,31.44,105,0
2024-08-27 05:00:00,M1,0.575,85.1,118.67,42.88,29.26,104,0
2024-08-27 06:00:00,M1,0.59,76.83,101.28,35.76,27.27,103,0
2024-08-27 07:00:00,M1,0.327,78.92,92.71,57.13,27.36,102,0
2024-08-27 08:00:00,M1,0.534,73.44,98.07,54.04,30.61,101,0
2024-08-27 09:00:00,M1,0.42,78.15,95.7,52.08,29.77,100,0
2024-08-27 10:00:00,M1,0.69,73.51,91.66,43.26,28.19,99,0
2024-08-27 11:00:00,M1,0.553,80.19,83.79,42.9,28.29,98,0
2024-08-27 12:00:00,M1,0.59,71.8,98.38,47.13,31.51,97,0
2024-08-27 13:00:00,M1,0.602,72.11,91.15,40.93,32.11,96,0
2024-08-27 14:00:00,M1,0.533,67.59,103.86,38.05,32.06,95,0
2024-08-27 15:00:00,M1,0.449,69.27,111.7,47.63,27.5,94,0
2024-08-27 16:00:00,M1,0.505,75.09,95.47,51.62,27.9,93,0
2024-08-27 17:00:00,M1,0.598,73.57,104.68,54.34,31.28,92,0
2024-08-27 18:00:00,M1,0.493,82.31,95.52,43.79,33.22,91,0
2024-08-27 19:00:00,M1,0.589,76.13,94.92,52.89,31.22,90,0
2024-08-27 20:00:00,M1,0.515,72.49,111.24,43.22,30.09,89,0
2024-08-27 21:00:00,M1,0.38,74.1,91.5,45.56,25.57,88,0
2024-08-27 22:00:00,M1,0.557,71.7,108.78,43.41,26.49,87,0
2024-08-27 23:00:00,M1,0.61,81.37,100.19,60.46,28.19,86,0
2024-08-28 00:00:00,M1,0.538,72.93,90.78,54.99,32.06,85,0
2024-08-28 01:00:00,M1,0.775,72.11,101.32,47.5,28.64,84,0
2024-08-28 02:00:00,M1,0.428,82.41,90.64,58.93,25.31,83,0
2024-08-28 03:00:00,M1,0.61,71.52,75.29,50.21,29.77,82,0
2024-08-28 04:00:00,M1,0.316,72.24,115.94,50.42,33.85,81,0
2024-08-28 05:00:00,M1,0.633,66.55,99.19,45.32,31.32,80,0
2024-08-28 06:00:00,M1,0.519,65.94,90.96,54.26,24.6,79,0
2024-08-28 07:00:00,M1,0.504,79.05,97.97,45.37,26.53,78,0
2024-08-28 08:00:00,M1,0.62,71.41,104.09,50.59,34.04,77,0
2024-08-28 09:00:00,M1,0.324,82.94,119.26,48.31,31.98,76,0
2024-08-28 10:00:00,M1,0.532,77.28,107.91,42.32,31.72,75,0
2024-08-28 11:00:00,M1,0.549,67.64,98.95,58.89,29.79,74,0
2024-08-28 12:00:00,M1,0.627,71.93,111.96,51.62,32.61,73,0
2024-08-28 13:00:00,M1,0.551,82.26,96.47,47.98,37.5,72,0
2024-08-28 14:00:00,M1,0.57,73.92,113.48,47.93,29.92,71,0
2024-08-28 15:00:00,M1,0.543,71.76,111.41,59.51,26.5,70,0
2024-08-28 16:00:00,M1,0.365,71.92,98.5,58.2,29.42,69,0
2024-08-28 17:00:00,M1,0.512,70.51,98.4,49.66,28.09,68,0
2024-08-28 18:00:00,M1,0.598,71.02,112.52,58.68,37.42,67,0
2024-08-28 19:00:00,M1,0.541,80.39,92.5,53.01,30.32,66,0
2024-08-28 20:00:00,M1,0.489,71.52,93.42,43.73,28.57,65,0
2024-08-28 21:00:00,M1,0.468,71.11,92.23,52.05,29.92,64,0
2024-08-28 22:00:00,M1,0.528,72.93,105.3,43.29,25.44,63,0
2024-08-28 23:00:00,M1,0.631,72.99,80.02,60.93,28.6,62,0
2024-08-29 00:00:00,M1,0.503,64.98,112.49,56.87,27.83,61,0
2024-08-29 01:00:00,M1,0.444,73.75,100.86,47.44,33.7,60,0
2024-08-29 02:00:00,M1,0.542,74.34,97.3,53.13,30.16,59,0
2024-08-29 03:00:00,M1,0.521,81.93,94.96,43.46,28.55,58,0
2024-08-29 04:00:00,M1,0.563,81.46,91.18,47.55,24.62,57,0
2024-08-29 05:00:00,M1,0.512,74.82,101.84,55.19,31.09,56,0
2024-08-29 06:00:00,M1,0.478,75.44,104.11,54.31,32.34,55,0
2024-08-29 07:00:00,M1,0.382,71.0,108.56,57.76,30.23,54,0
2024-08-29 08:00:00,M1,0.63,77.17,95.53,48.47,30.35,53,0
2024-08-29 09:00:00,M1,0.446,80.77,96.53,49.73,31.14,52,0
2024-08-29 10:00:00,M1,0.381,72.24,107.47,51.97,30.12,51,0
2024-08-29 11:00:00,M1,0.433,74.86,105.31,57.27,27.85,50,0
2024-08-29 12:00:00,M1,0.319,65.4,96.07,51.97,29.32,49,0
2024-08-29 13:00:00,M1,0.491,78.57,74.4,43.3,28.72,48,0
2024-08-29 14:00:00,M1,0.452,73.34,105.24,51.93,28.9,47,0
2024-08-29 15:00:00,M1,0.618,72.26,106.29,43.66,28.43,46,0
2024-08-29 16:00:00,M1,0.596,75.99,96.34,36.04,28.23,45,0
2024-08-29 17:00:00,M1,0.26,81.3,101.08,52.79,31.05,44,0
2024-08-29 18:00:00,M1,0.559,83.32,86.26,48.71,34.21,43,0
2024-08-29 19:00:00,M1,0.401,65.21,96.1,55.91,28.6,42,0
2024-08-29 20:00:00,M1,0.52,77.37,105.06,48.11,27.07,41,0
2024-08-29 21:00:00,M1,0.632,72.42,101.74,46.68,32.04,40,0
2024-08-29 22:00:00,M1,0.612,76.2,103.04,47.12,30.27,39,0
2024-08-29 23:00:00,M1,0.25,73.91,110.11,52.98,32.11,38,0
2024-08-30 00:00:00,M1,0.448,65.3,102.44,49.68,34.75,37,0
2024-08-30 01:00:00,M1,0.705,79.11,71.94,45.6,32.0,36,0
2024-08-30 02:00:00,M1,0.403,79.43,95.13,54.26,32.28,35,0
2024-08-30 03:00:00,M1,0.407,77.4,101.99,53.99,30.85,34,0
2024-08-30 04:00:00,M1,0.625,76.23,104.48,44.32,32.33,33,0
2024-08-30 05:00:00,M1,0.491,71.11,111.82,51.45,32.5,32,0
2024-08-30 06:00:00,M1,0.417,71.78,100.1,50.07,35.86,31,0
2024-08-30 07:00:00,M1,0.576,68.78,107.59,41.04,33.3,30,0
2024-08-30 08:00:00,M1,0.49,80.94,93.35,55.68,27.53,29,0
2024-08-30 09:00:00,M1,0.449,68.49,89.16,45.74,31.05,28,0
2024-08-30 10:00:00,M1,0.476,73.22,103.68,47.6,26.87,27,0
2024-08-30 11:00:00,M1,0.435,79.93,90.18,52.64,28.32,26,0
2024-08-30 12:00:00,M1,0.491,79.73,103.21,52.93,27.15,25,0
2024-08-30 13:00:00,M1,0.664,72.19,97.46,50.33,27.28,24,0
2024-08-30 14:00:00,M1,0.392,71.38,97.84,53.85,27.08,23,0
2024-08-30 15:00:00,M1,0.303,70.18,94.2,57.01,31.12,22,0
2024-08-30 16:00:00,M1,0.353,74.99,100.05,46.89,28.25,21,0
2024-08-30 17:00:00,M1,0.407,72.54,94.74,48.87,30.59,20,0
2024-08-30 18:00:00,M1,0.599,77.04,98.7,45.95,32.75,19,0
2024-08-30 19:00:00,M1,0.575,79.6,94.8,45.03,30.87,18,0
2024-08-30 20:00:00,M1,0.6,76.95,92.57,41.87,30.51,17,0
2024-08-30 21:00:00,M1,0.458,72.68,94.81,30.97,31.25,16,0
2024-08-30 22:00:00,M1,0.562,75.5,117.32,48.32,31.29,15,0
2024-08-30 23:00:00,M1,0.596,81.71,107.56,52.81,29.05,14,0
2024-08-31 00:00:00,M1,0.48,78.42,97.68,50.61,31.79,13,0
2024-08-31 01:00:00,M1,0.56,67.4,96.85,51.71,33.98,12,0
2024-08-31 02:00:00,M1,0.581,72.31,112.97,52.05,30.03,11,0
2024-08-31 03:00:00,M1,0.49,72.21,105.13,49.0,36.82,10,0
2024-08-31 04:00:00,M1,0.418,80.92,100.09,45.92,24.87,9,0
2024-08-31 05:00:00,M1,0.556,67.82,98.31,50.19,30.0,8,0
2024-08-31 06:00:00,M1,0.637,71.85,84.12,57.47,29.75,7,0
2024-08-31 07:00:00,M1,0.453,80.39,89.42,46.64,25.27,6,0
2024-08-31 08:00:00,M1,0.441,68.6,119.5,51.08,27.67,5,0
2024-08-31 09:00:00,M1,0.306,77.19,88.98,52.21,30.15,4,0
2024-08-31 10:00:00,M1,0.428,78.66,103.66,53.45,28.21,3,0
2024-08-31 11:00:00,M1,0.556,72.25,111.8,54.04,28.66,2,0
2024-08-31 12:00:00,M1,0.442,75.9,88.67,57.06,31.55,1,0
2024-08-31 13:00:00,M1,0.334,70.96,105.03,46.98,27.0,0,1
2024-08-31 14:00:00,M1,0.621,74.69,88.77,45.54,29.82,220,0
2024-08-31 15:00:00,M1,0.474,77.97,104.3,49.26,33.53,219,0
2024-08-31 16:00:00,M1,0.469,63.07,96.77,43.1,29.99,218,0
2024-08-31 17:00:00,M1,0.26,71.13,102.66,57.67,29.08,217,0
2024-08-31 18:00:00,M1,0.517,76.39,95.51,52.18,28.55,216,0
2024-08-31 19:00:00,M1,0.523,69.88,113.26,48.28,29.86,215,0
2024-08-31 20:00:00,M1,0.604,78.41,112.16,52.95,34.7,214,0
2024-08-31 21:00:00,M1,0.659,68.37,98.18,52.64,35.77,213,0
2024-08-31 22:00:00,M1,0.456,72.57,111.67,44.03,28.83,212,0
2024-08-31 23:00:00,M1,0.726,75.31,87.58,53.68,31.35,211,0
2024-09-01 00:00:00,M1,0.406,60.35,106.8,50.3,34.62,210,0
2024-09-01 01:00:00,M1,0.555,75.32,109.22,57.69,29.86,209,0
2024-09-01 02:00:00,M1,0.487,79.4,100.65,46.29,30.52,208,0
2024-09-01 03:00:00,M1,0.668,78.23,92.58,53.22,30.1,207,0
2024-09-01 04:00:00,M1,0.529,78.43,97.12,53.54,24.09,206,0
2024-09-01 05:00:00,M1,0.375,80.17,101.75,44.95,30.26,205,0
2024-09-01 06:00:00,M1,0.435,82.49,116.53,61.63,27.25,204,0
2024-09-01 07:00:00,M1,0.682,70.3,103.81,57.44,32.42,203,0
2024-09-01 08:00:00,M1,0.746,80.24,115.0,50.71,27.53,202,0
2024-09-01 09:00:00,M1,0.443,72.72,106.18,42.4,26.47,201,0
2024-09-01 10:00:00,M1,0.612,73.52,89.44,55.31,34.63,200,0
2024-09-01 11:00:00,M1,0.452,67.74,99.35,46.84,29.07,199,0
2024-09-01 12:00:00,M1,0.403,71.08,90.3,49.6,23.97,198,0
2024-09-01 13:00:00,M1,0.437,76.9,107.89,51.8,28.32,197,0
2024-09-01 14:00:00,M1,0.395,76.35,77.31,54.6,30.34,196,0
2024-09-01 15:00:00,M1,0.509,74.29,100.37,39.1,26.8,195,0
2024-09-01 16:00:00,M1,0.55,74.61,113.67,42.6,32.23,194,0
2024-09-01 17:00:00,M1,0.406,74.55,88.79,50.31,33.13,193,0
2024-09-01 18:00:00,M1,0.624,86.38,103.37,49.17,35.24,192,0
2024-09-01 19:00:00,M1,0.771,83.79,85.08,56.44,26.73,191,0
2024-09-01 20:00:00,M1,0.513,71.25,114.01,51.03,26.34,190,0
2024-09-01 21:00:00,M1,0.51,79.65,92.55,46.5,28.2,189,0
2024-09-01 22:00:00,M1,0.563,79.05,72.09,48.32,23.83,188,0
2024-09-01 23:00:00,M1,0.497,81.98,102.64,49.29,32.87,187,0
2024-09-02 00:00:00,M1,0.46,74.18,116.05,50.49,35.07,186,0
2024-09-02 01:00:00,M1,0.494,71.12,104.27,48.22,31.46,185,0
2024-09-02 02:00:00,M1,0.488,69.78,111.66,44.77,25.6,184,0
2024-09-02 03:00:00,M1,0.544,71.2,91.6,43.38,35.69,183,0
2024-09-02 04:00:00,M1,0.61,73.23,111.06,48.39,24.15,182,0
2024-09-02 05:00:00,M1,0.421,79.0,99.22,44.08,37.53,181,0
2024-09-02 06:00:00,M1,0.479,77.99,103.42,43.37,34.75,180,0
2024-09-02 07:00:00,M1,0.542,70.62,114.84,48.94,31.21,179,0
2024-09-02 08:00:00,M1,0.34,76.48,110.75,45.79,27.2,178,0
2024-09-02 09:00:00,M1,0.416,71.65,84.76,51.52,26.67,177,0
2024-09-02 10:00:00,M1,0.727,78.76,89.14,54.3,28.3,176,0
2024-09-02 11:00:00,M1,0.452,83.04,99.65,58.71,32.41,175,0
2024-09-02 12:00:00,M1,0.623,75.57,109.04,50.86,27.57,174,0
2024-09-02 13:00:00,M1,0.297,69.58,107.07,53.32,30.15,173,0
2024-09-02 14:00:00,M1,0.472,81.76,95.72,53.1,22.02,172,0
2024-09-02 15:00:00,M1,0.551,77.89,102.81,46.26,33.37,171,0
2024-09-02 16:00:00,M1,0.4,71.46,92.59,58.14,26.75,170,0
2024-09-02 17:00:00,M1,0.579,74.01,102.09,51.1,28.2,169,0
2024-09-02 18:00:00,M1,0.471,71.25,97.84,54.86,33.87,168,0
2024-09-02 19:00:00,M1,0.68,77.95,95.56,49.93,29.42,167,0
2024-09-02 20:00:00,M1,0.509,79.2,102.9,48.18,27.46,166,0
2024-09-02 21:00:00,M1,0.533,83.14,93.48,45.42,30.99,165,0
2024-09-02 22:00:00,M1,0.23,82.43,98.08,58.11,27.57,164,0
2024-09-02 23:00:00,M1,0.582,75.36,92.26,52.43,29.96,163,0
2024-09-03 00:00:00,M1,0.525,64.69,98.97,56.73,28.74,162,0
2024-09-03 01:00:00,M1,0.353,76.73,93.98,47.5,33.0,161,0
2024-09-03 02:00:00,M1,0.432,80.44,90.43,55.79,29.45,160,0
2024-09-03 03:00:00,M1,0.514,78.32,87.06,52.96,27.78,159,0
2024-09-03 04:00:00,M1,0.512,69.67,103.95,45.32,30.16,158,0
2024-09-03 05:00:00,M1,0.58,75.87,100.76,45.76,26.15,157,0
2024-09-03 06:00:00,M1,0.657,80.23,98.7,47.97,30.94,156,0
2024-09-03 07:00:00,M1,0.526,73.01,90.0,45.37,37.17,155,0
2024-09-03 08:00:00,M1,0.427,79.68,110.57,52.11,31.26,154,0
2024-09-03 09:00:00,M1,0.431,78.05,93.31,56.87,30.7,153,0
2024-09-03 10:00:00,M1,0.558,76.81,115.1,50.71,32.13,152,0
2024-09-03 11:00:00,M1,0.372,72.37,105.72,46.09,26.88,151,0
2024-09-03 12:00:00,M1,0.526,83.91,99.29,41.68,26.99,150,0
2024-09-03 13:00:00,M1,0.46,77.14,94.93,43.43,33.72,149,0
2024-09-03 14:00:00,M1,0.441,72.31,83.73,46.87,27.58,148,0
2024-09-03 15:00:00,M1,0.504,69.38,106.59,46.32,26.75,147,0
2024-09-03 16:00:00,M1,0.493,74.23,98.73,50.72,34.57,146,0
2024-09-03 17:00:00,M1,0.626,75.31,114.47,48.26,33.35,145,0
2024-09-03 18:00:00,M1,0.443,56.87,87.55,54.65,30.24,144,0
2024-09-03 19:00:00,M1,0.52,63.07,89.22,51.28,30.89,143,0
2024-09-03 20:00:00,M1,0.476,74.33,111.54,51.1,27.85,142,0
2024-09-03 21:00:00,M1,0.662,71.67,61.76,49.71,25.81,141,0
2024-09-03 22:00:00,M1,0.5,71.28,106.53,52.63,28.26,140,0
2024-09-03 23:00:00,M1,0.588,63.07,116.16,52.71,29.49,139,0
2024-09-04 00:00:00,M1,0.398,74.02,106.9,47.13,28.37,138,0
2024-09-04 01:00:00,M1,0.515,72.54,104.5,54.43,26.49,137,0
2024-09-04 02:00:00,M1,0.698,79.53,103.12,55.67,30.78,136,0
2024-09-04 03:00:00,M1,0.611,84.5,90.9,49.71,31.0,135,0
2024-09-04 04:00:00,M1,0.418,74.68,82.24,52.09,35.03,134,0
2024-09-04 05:00:00,M1,0.528,76.64,100.4,40.66,32.09,133,0
2024-09-04 06:00:00,M1,0.522,71.19,101.57,46.5,25.13,132,0
2024-09-04 07:00:00,M1,0.344,73.01,117.92,50.09,26.14,131,0
2024-09-04 08:00:00,M1,0.539,75.46,99.51,41.83,36.67,130,0
2024-09-04 09:00:00,M1,0.456,82.37,109.7,53.69,31.51,129,0
2024-09-04 10:00:00,M1,0.563,74.37,108.63,54.17,29.92,128,0
2024-09-04 11:00:00,M1,0.404,83.17,95.03,50.68,26.37,127,0
2024-09-04 12:00:00,M1,0.561,79.94,110.28,48.78,25.96,126,0
2024-09-04 13:00:00,M1,0.486,72.6,67.04,50.15,28.33,125,0
2024-09-04 14:00:00,M1,0.473,75.79,110.13,53.7,25.76,124,0
2024-09-04 15:00:00,M1,0.398,77.49,100.72,51.03,36.03,123,0
2024-09-04 16:00:00,M1,0.431,74.2,100.74,51.13,35.54,122,0
2024-09-04 17:00:00,M1,0.434,72.85,110.13,50.48,31.44,121,0
2024-09-04 18:00:00,M1,0.557,67.64,117.14,56.96,35.95,120,0
2024-09-04 19:00:00,M1,0.607,86.7,104.14,40.19,30.41,119,0
2024-09-04 20:00:00,M1,0.4,73.64,98.05,48.73,32.27,118,0
2024-09-04 21:00:00,M1,0.609,72.69,94.88,42.36,27.7,117,0
2024-09-04 22:00:00,M1,0.565,75.17,102.53,50.12,27.22,116,0
2024-09-04 23:00:00,M1,0.484,70.41,102.34,51.26,34.11,115,0
2024-09-05 00:00:00,M1,0.464,75.32,98.41,47.35,31.45,114,0
2024-09-05 01:00:00,M1,0.368,73.09,87.3,54.78,30.8,113,0
2024-09-05 02:00:00,M1,0.352,69.9,102.75,41.93,29.8,112,0
2024-09-05 03:00:00,M1,0.408,69.66,105.31,40.42,30.27,111,0
2024-09-05 04:00:00,M1,0.529,74.53,104.13,48.88,29.27,110,0
2024-09-05 05:00:00,M1,0.538,72.9,107.3,45.32,25.83,109,0
2024-09-05 06:00:00,M1,0.335,70.98,102.2,54.03,26.14,108,0
2024-09-05 07:00:00,M1,0.3,70.85,111.73,51.87,28.26,107,0
2024-09-05 08:00:00,M1,0.487,71.61,79.04,54.52,31.57,106,0
2024-09-05 09:00:00,M1,0.316,75.63,103.8,52.39,30.26,105,0
2024-09-05 10:00:00,M1,0.419,78.07,97.59,55.51,30.02,104,0
2024-09-05 11:00:00,M1,0.564,72.07,103.12,50.63,28.33,103,0
2024-09-05 12:00:00,M1,0.602,74.82,98.53,44.53,26.99,102,0
2024-09-05 13:00:00,M1,0.502,68.17,101.29,52.58,30.27,101,0
2024-09-05 14:00:00,M1,0.628,75.86,100.61,50.1,32.03,100,0
2024-09-05 15:00:00,M1,0.375,79.82,110.19,54.87,30.65,99,0
2024-09-05 16:00:00,M1,0.599,80.02,98.1,48.73,34.08,98,0
2024-09-05 17:00:00,M1,0.454,73.65,105.19,61.38,27.04,97,0
2024-09-05 18:00:00,M1,0.591,68.95,109.79,49.71,29.2,96,0
2024-09-05 19:00:00,M1,0.409,73.14,104.76,51.85,31.93,95,0
2024-09-05 20:00:00,M1,0.435,72.43,109.17,43.58,26.77,94,0
2024-09-05 21:00:00,M1,0.637,76.99,109.45,48.96,29.23,93,0
2024-09-05 22:00:00,M1,0.547,79.49,116.34,51.22,30.47,92,0
2024-09-05 23:00:00,M1,0.381,71.84,112.02,48.97,31.1,91,0
2024-09-06 00:00:00,M1,0.414,75.65,96.04,58.18,31.68,90,0
2024-09-06 01:00:00,M1,0.426,78.25,98.21,50.25,29.23,89,0
2024-09-06 02:00:00,M1,0.358,76.68,91.29,56.11,27.41,88,0
2024-09-06 03:00:00,M1,0.537,73.07,103.73,56.47,37.15,87,0
2024-09-06 04:00:00,M1,0.52,78.56,101.2,53.85,29.15,86,0
2024-09-06 05:00:00,M1,0.391,84.04,109.22,53.25,25.35,85,0
2024-09-06 06:00:00,M1,0.586,74.3,96.29,49.74,29.87,84,0
2024-09-06 07:00:00,M1,0.469,74.46,87.58,49.27,28.37,83,0
2024-09-06 08:00:00,M1,0.411,75.45,102.67,45.25,29.7,82,0
2024-09-06 09:00:00,M1,0.513,67.99,106.95,45.67,35.27,81,0
2024-09-06 10:00:00,M1,0.585,78.36,76.47,51.31,28.86,80,0
2024-09-06 11:00:00,M1,0.331,75.75,100.11,55.39,29.27,79,0
2024-09-06 12:00:00,M1,0.553,64.38,115.63,51.94,32.12,78,0
2024-09-06 13:00:00,M1,0.417,87.09,93.64,48.33,39.8,77,0
2024-09-06 14:00:00,M1,0.493,68.55,101.32,48.56,27.76,76,0
2024-09-06 15:00:00,M1,0.54,64.8,104.18,48.47,29.48,75,0
2024-09-06 16:00:00,M1,0.439,78.31,87.69,43.45,28.41,74,0
2024-09-06 17:00:00,M1,0.45,72.25,100.92,47.13,33.63,73,0
2024-09-06 18:00:00,M1,0.513,75.88,82.15,48.86,33.71,72,0
2024-09-06 19:00:00,M1,0.484,75.89,91.12,37.03,32.39,71,0
2024-09-06 20:00:00,M1,0.559,81.04,97.9,54.15,31.28,70,0
2024-09-06 21:00:00,M1,0.601,69.36,94.61,45.71,26.87,69,0
2024-09-06 22:00:00,M1,0.368,75.28,113.63,55.94,27.9,68,0
2024-09-06 23:00:00,M1,0.556,60.57,92.65,54.94,25.53,67,0
2024-09-07 00:00:00,M1,0.409,76.83,91.93,50.91,34.45,66,0
2024-09-07 01:00:00,M1,0.462,59.03,116.95,58.31,28.79,65,0
2024-09-07 02:00:00,M1,0.529,81.48,95.11,46.8,30.52,64,0
2024-09-07 03:00:00,M1,0.714,68.91,107.45,48.37,28.04,63,0
2024-09-07 04:00:00,M1,0.215,80.81,104.09,51.32,33.65,62,0
2024-09-07 05:00:00,M1,0.489,65.39,102.23,48.29,29.07,61,0
2024-09-07 06:00:00,M1,0.485,82.75,91.35,49.76,33.94,60,0
2024-09-07 07:00:00,M1,0.482,75.76,97.08,48.86,34.01,59,0
2024-09-07 08:00:00,M1,0.463,75.34,96.79,47.48,29.0,58,0
2024-09-07 09:00:00,M1,0.392,80.97,97.05,52.85,29.63,57,0
2024-09-07 10:00:00,M1,0.49,78.64,98.03,42.49,28.35,56,0
2024-09-07 11:00:00,M1,0.503,69.21,103.68,55.69,29.31,55,0
2024-09-07 12:00:00,M1,0.579,74.49,113.35,47.96,30.18,54,0
2024-09-07 13:00:00,M1,0.455,77.57,101.83,43.27,25.21,53,0
2024-09-07 14:00:00,M1,0.526,64.41,101.39,50.81,26.94,52,0
2024-09-07 15:00:00,M1,0.538,79.41,98.69,53.58,30.12,51,0
2024-09-07 16:00:00,M1,0.458,63.06,83.63,40.89,34.23,50,0
2024-09-07 17:00:00,M1,0.549,72.58,111.68,45.14,31.45,49,0
2024-09-07 18:00:00,M1,0.397,88.92,103.47,54.3,26.88,48,0
2024-09-07 19:00:00,M1,0.545,65.62,111.69,43.44,30.03,47,0
2024-09-07 20:00:00,M1,0.452,85.24,102.58,53.87,26.92,46,0
2024-09-07 21:00:00,M1,0.49,73.84,103.93,50.13,30.7,45,0
2024-09-07 22:00:00,M1,0.465,74.34,99.69,53.75,29.31,44,0
2024-09-07 23:00:00,M1,0.495,76.02,92.7,41.9,29.88,43,0
2024-09-08 00:00:00,M1,0.439,74.89,100.79,43.05,26.51,42,0
2024-09-08 01:00:00,M1,0.528,84.62,98.08,57.05,33.11,41,0
2024-09-08 02:00:00,M1,0.547,75.89,89.7,45.84,29.86,40,0
2024-09-08 03:00:00,M1,0.628,71.89,107.61,50.97,29.89,39,0
2024-09-08 04:00:00,M1,0.502,69.36,96.66,43.99,30.5,38,0
